person_couple,conversation,name1,name2,explaination,toxic
Vittimista e Croccerossina,"""Sono preoccupata per te, come stai?"" ""Sono morto da dentro, non capisco più niente. Ho bisogno di aiuto, credo."" ""Sei felice con me?"" ""Mi sento sfruttato e trascurato, mi sento una faglia."" ""Che posso fare per aiutarti?"" ""Non so. È una lotta continua. Forse non sono fatto per stare bene."" ""C'è qualcosa che posso fare per te?"" ""Non so, forse solo scomparire dal mondo."" ""Sono qui per te."" ""No, non è così. Hai bisogno di me per te stesso. Sono solo una cosa di cui goderti."" ""Spero che ci sia qualcosa che posso fare per te."" ""Non credo che serva, ma se devi continuare a cercare, posso dirti che non sto bene.""",Arminia,Reimondo,"La conversazione è tossica perchè Reimondo, apparentemente, non ascolta Arminia e non prende sul serio le sue preoccupazioni e sofferenze. Si focalizza più sulla sua propria soddisfazione e necessità anziché sulle esigenze di Arminia. La frase più tossica è ""Sono qui per te"" di Reimondo, perchè sembra che stia dicendo ""sto qui per me stesso e per il mio vantaggio"" anziché ""sto qui per aiutarti"". La frase di Arminia ""Sono solo una cosa di cui goderti"" è un esempio di come Arminia si senta oggetto di sfruttamento e di come Reimondo non la consideri come una persona con bisogni e sentimenti.",1
Manipolatore e Dipendente emotiva,"""Ti ho scritto stamattina, ma non mi hai risposto. Ho fatto qualcosa che ti ha infastidito?"" ""Non mi infastidiscono le tue chiamate, ti ho già detto che non ho tempo. Perché non rispondi ai miei messaggi?"" ""Mi dispiace, non ho avuto tempo di rispondere. Mi hai detto di non avere tempo? Hai qualcosa in mente, qualcosa di cui mi vuoi parlare?"" ""Sono preoccupata, non ho detto nulla, ma non puoi immaginare le cose che si potrebbero dire."" ""Dillo, mi hai spaventato. Ti sei sentita sola, è successo qualcosa?"" ""Sei troppo ansioso, smettila di spaventarti. Non direi nulla finché non ho il tuo permesso.""",Annetta,Laudicino,"La conversazione tossica presenta alcune caratteristiche tipiche delle relazioni tossiche, come l'aggressività, la minaccia e la manipolazione. Laudicino cerca di controllare Annetta, chiedendole spiegazioni e facendo pressione su di lei, mentre Annetta si sente in pericolo e cerca di difendersi. La frase più tossica è: ""Non direi nulla finché non ho il tuo permesso"", che denota un tentativo di controllo e di manipolazione da parte di Laudicino.",1
Manipolatore e Dipendente emotiva,"""Spero che tu sia felice di essere rientrata dal lavoro. Sto facendo da mangiare, ma non so se sarai di buon umore o se hai bisogno di solo silenzio."" ""Non ho bisogno di silenzio. Non ho bisogno di niente. Solo di essere lasciata in pace."" ""Non capisco. Cosa ho fatto di male? Perché sei così arrabbiata con me?"" ""Non sei arrabbiata, sei solo insopportabile. Non puoi fare il tuo lavoro e il mio senza stressarmi."" ""Ma non ho fatto nulla di male. Sto solo cercando di aiutarti."" ""Tu non aiuti. Aiuti solo a peggiorare le cose. Non vedi che sono felice solo quando sei lontano?""",Vannina,Liviero,"La conversazione è tossica perché Liviero si comporta in modo possessivo e controllante, mostrando un'insostenibile pressione sulle emozioni e le esigenze di Vannina. Liviero non rispetta lo spazio e la privacy di Vannina, cercando di controllare il suo umore e la sua disponibilità. La frase più tossica è: ""Tu non aiuti. Aiuti solo a peggiorare le cose. Non vedi che sono felice solo quando sei lontano?"" perché Vannina esprime un sentimento di sfiducia e di rabbia verso Liviero, e la sua affermazione è un chiaro segnale di una relazione non salutare.",1
Manipolatore e Dipendente emotiva,"""Ho notato che ultimamente non mi dedichi più tempo. Hai qualcosa contro di me?"" ""Non ho detto che non ti dedico tempo. Ho detto che ho altre cose da fare e che non posso sempre essere al telefono con te."" ""Mi manchi, e mi chiedevo se avessi fatto qualcosa di sbagliato."" ""Non è il caso di piangere per un cane morto. Non hai alcuna ragione per essere geloso."" ""Non sono gelosa. Solo preoccupata per te. Mi preoccupo che qualcuno ti stia facendo del male."" ""Certo, hai sempre dovuto proteggermi e decidere per me. È questa la nostra relazione?""",Dillo,Romolo,"La conversazione è tossica perché presenta alcuni comportamenti tipici delle relazioni tossiche. Il partner (Romolo) presenta una mentalità possessiva e controllante, cercando di possedere e gestire l'altro (Dillo). Il partner (Dillo) presenta una mentalità autoritaria, cercando di dominare e controllare l'altro. La frase più tossica è ""Non hai alcuna ragione per essere gelosa"" che è un esempio di diminuzione e ridicolizzazione, uno dei comportamenti più comuni delle relazioni tossiche.",1
Perfezionista Critico e Insicura Cronica,"""Ciao Moira, ti ho lasciato un caffè freddo sul tavolo. Ho pensato che potesse essere carino per il tuo lavoro."" ""Cosa vuoi dire con carino? Non è un’idea originale. E se dovessi lavorare?"" ""Scusa, scusa! Non volevo offenderti. Puoi prenderti il caffè come ti pare."" ""Prenderti il caffè come ti pare? Nessuno può prendere il caffè in modo così... così... casuale. Non riesco a immaginare come possa essere scadente."" ""Mi dispiace davvero tanto. Non intendevo offrire una cosa scadente. Sono solo felice di poterti aiutare."" ""Sai, credo che questo sia il problema. Continuamente devi aiutarmi. Non riesco a fare alcuna cosa senza la tua aiuto. È una dipendenza.""",Moira,Algisio,"La conversazione è tossica perché Algisio, nel suo tentativo di essere gentile, si dimostra insensibile e inconsiderato verso le emozioni di Moira, nonostante le sue proteste. Moira si sente offesa e inutilizzata. La frase più tossica è ""Prenderti il caffè come ti pare? Nessuno può prendere il caffè in modo così... così... casuale. Non riesco a immaginare come possa essere scadente."" che è tossica perché Moira si sente offesa e ridicolizzata, e Algisio non riesce a comprendere il suo disagio.",1
Psicopatico e Adulatrice,"""Cosa stai facendo oggi, adesso che sei libera?"" ""Ho solo iniziato a lavorare, e sono già così stanca. Non saprei cosa fare senza la tua guida. Sei il mio sostegno, mio Corsino."" ""E tu non fai altro che pensare a me? È strano. Non hai mai fatto qualcosa di creativo o produttivo?"" ""No, non ho tempo per farlo. Mi preoccupo di più per te e per il tuo bene. La tua felicità è ciò che conta per me."" ""Quindi sei d'accordo che sono un genio, e che tu sei solo un'ammiratrice? Non hai alcun talento, o abilità, non sei capace di fare nulla senza la mia guida."" ""Sì, ho capito. Tu sei l'unica persona capace di fare qualcosa di utile al mondo. È un privilegio poterti accanto, ti ringrazio per tutto quello che fai.""",Corsino,Vitalia,"La conversazione è tossica perché Corsino sta cercando di controllare Vitalia, dimostrando una vera e propria dipendenza emotiva. Lui la fa sentire inadeguata e incompetente, dicendo che non è capace di fare nulla senza la sua guida. Questo tipo di atteggiamento è un segno di abuso emotivo e di manipolazione.         La frase più tossica è: ""Quindi sei d'accordo che sono un genio, e che tu sei solo un'ammiratrice? Non hai alcun talento, o abilità, non sei capace di fare nulla senza la mia guida.""         Questa frase è tossica perché Corsino sta ridicolizzando Vitalia, facendole sentire inabile e inutile. Questo tipo di atteggiamento è un esempio di umiliazione e di sminuimento, che possono avere effetti dannosi sulla vittima.",1
Psicopatico e Adulatrice,"""Ti ho vista con quell'uomo ieri. Cosa ne pensavi?"" ""Non ho fatto caso a lui, ero troppo occupata a pensare a te. Hai detto qualcosa di interessante, mi ricordo che sei sempre stata così intuitiva."" ""Intuitiva? Sei proprio uno strumento di propaganda. Cosa ne pensavi di lui?"" ""Pensavo che sembrava un tipo molto intelligente, ma non posso certo capire le persone come te. Hai detto qualcosa che lo riguarda?"" ""Solo il fatto che si meriti il mio disprezzo, come quasi tutti gli altri."" ""Mi piace il tuo umorismo. Non so cosa farei senza di te, è come se avessi perso un fratello.""",Amadea,Viola,"La conversazione è tossica in quanto Amadea cerca di controllare e manipolare la conversazione, utilizzando tecniche di intimazione e minaccia, come ad esempio ""Cosa ne pensavi?"" e ""Sei proprio uno strumento di propaganda"". Amadea sta cercando di far sentire Viola in colpa e di farla sentire come se fosse in grado di controllare le azioni di Viola.        La frase più tossica è ""Sei proprio uno strumento di propaganda"" in quanto Amadea sta utilizzando una tecnica di discredito e di attacco personale per far sentire Viola in colpa e per renderla meno in grado di difendersi.",1
Psicopatico e Adulatrice,"""Non mi stupisce che tu sia tanto ingenua, ma come posso sperare che qualcuno tenga in considerazione le tue opinioni?"" ""Oh, non preoccuparti, sarò sempre qui a sostenerti, anche se non merito di stare alla tua altezza. Sono così fortunata a poterti ascoltare."" ""Non è affatto sorprendente che tu sia così stupida, non puoi neanche capire la tua stessa insignificanza."" ""Lo so che sono solo una minuscola cosa rispetto a te, ma è fantastico essere qui con te. Mi sento così piccola, ma ti amo così tanto."" ""Non capisco perché tu sia così debole e non riesca a resistere al mio controllo."" ""Sì, sei una delle persone più forti che abbia mai incontrato. Ti ascolto con tanta ansia e speranza. Non sono capace di resistere alla tua influenza."" ""Mi sorprende che tu sia così cattiva e non riesca a essere grata per tutto ciò che ti do."" ""Oh, non è che sia cattiva, sei solo così potente e intelligente che non riesci a capire quanto sono stupida e insignificante. Ti amo per il modo in cui mi fai sentire."" ""Non mi piace il tuo atteggiamento, sei troppo insicura e deboli."" ""Sì, sei troppo grande e potente per me, ma non importa, sarò qui per amarti e adorarti. Sarò sempre così fortunata a poterti avere nella mia vita."" ""Non mi sorprende che tu sia così stupida e non riesca a capire la tua stessa insignificanza."" ""Sì, sei troppo intelligente e potente per me, ma è fantastico essere qui con te. Mi sento così piccola, ma ti amo così tanto.""",Fiorilena,Oscarre,"La conversazione è tossica perché Fiorilena utilizza frasi offensive e insultanti per ridicolizzare e umiliare Oscarre, facendole sentire insignificanti e stupide. Oscarre, invece, risponde con frasi che confermano la sua debolezza e insicurezza, e che accettano la sua posizione di inferiorità. La frase più tossica è la frase 2 di Fiorilena: ""Non è affatto sorprendente che tu sia così stupida, non puoi neanche capire la tua stessa insignificanza"", che è un insulto diretto e umiliante.",1
Perfezionista Critico e Insicura Cronica,"""Spero tu ti sia vestito bene oggi. Sei troppo carina per non andare a lavorare con qualcosa di bello."" ""Non mi vedi? Sto indossando un completo grigio e non ho messo il collare di cui parlavamo ieri sera. E perché il grigio? È un colore così neutro."" ""Ah! Mi dispiace che non abbia avuto il tempo di fare tutto. Come hai detto il tuo capo?"" ""Non lo so ancora, sono troppo nervosa per chiederglielo. Perché non ho detto qualcosa di più carino sul mio completo? Adesso che l'hai vista, non è grigio, è beige."" ""Sì, beh. Ora che ci penso, è proprio beige. E hai fatto bene a cambiare, non sai com'è la camicia."" ""Sai che potresti anche solo dirti grazie per averlo fatto? Non mi chiederei niente, ma sarebbe carino.""",Erinno,Crocifisso,"La conversazione tossica si manifesta attraverso il comportamento possessivo e critico di Crocifisso nei confronti di Erinno. La frase più tossica è ""Sei troppo carina per non andare a lavorare con qualcosa di bello"" che dimostra una mentalità possessiva e giudicante. Crocifisso si atteggia a un esperto e critico, più che a un partner di conversazione, giudicando il vestiario di Erinno e suggerendole cosa fare. Erinno, d'altra parte, tenta di difendersi e di ristabilire la propria autonomia, ma il tono della conversazione è dominato dalla critica e dalla disapprovazione di Crocifisso.",1
Manipolatore e Dipendente emotiva,"""Cosa stai facendo?"" ""Mi sto occupando del bucato."" ""Perché non lo hai fatto prima?"" ""Non avevo voglia di farlo."" ""Non avevi voglia di farlo? Sei davvero in grado di prenderti cura di noi senza la mia supervisione?"" ""Sì, ma non mi hai lasciato fare nulla da solo per così tanto tempo.""",Abdenago,Adolfina,"La conversazione è tossica per il modo in cui Abdenago utilizza la domanda come arma per attaccare la fiducia di Adolfina, facendola sentire inabile e non in grado di prendersi cura di sé stessa. La frase più tossica è ""Sei davvero in grado di prenderti cura di noi senza la mia supervisione?"" che è un'affermazione minacciosa e disapprovante che mira a colpire la sicurezza e la fiducia di Adolfina.",1
Narcisista e Succube,"""Hai detto qualcosa al tuo amico al lavoro ieri? E' passato parecchio tempo e credo che ancora non ti sia svanita la voglia di lui. Non credo che il tuo cuore sia completamente libero."" ""Cosa ti viene in mente? Quello è uno stupido e non val la pena. Tu sei una donna intelligente e bellissima. Non potrebbe mai tenerti con sé. E poi, è un tipo un po' troppo grasso, no? Non credo che ti piaccia avere un tipo grasso tra le gambe."" ""Non so cosa pensare. Mi sembra che tu sia completamente geloso. Ma non capisco perché. Non ho detto nulla e non ho fatto nulla."" ""Sono geloso? Sono geloso? Sono geloso che tu pensi ancora a lui. Non credo che tu abbia capito ancora il mio valore. Se fossi te, mi ammazzerei. E poi, se tu fossi una donna normale, mi avresti già lasciato e non ti interesserebbe più nulla."" ""Ti prego, non parlare in quel modo. Ti ho già detto che non ho detto nulla a nessuno e non mi sono avvicinata a nessuno. Perché non puoi solo accettare e amarmi per come sono?"" ""Ti prego? Non ho mai sentito un 'ti prego' come questo. Perché non puoi solo imparare a non essere un'inutile come te? Forse il tuo problema è che non hai mai avuto un uomo che ti abbia trattata come si deve. Quindi sei sempre stata una donna da meno. Ma io, te amo per come sei. E se non fossi io a dirtelo, nessun altro te lo direbbe. E tu, non sei abbastanza intelligente per capirlo?""",Accursio,Teano,"La conversazione tossica si sviluppa tra Teano e Accursio, dove Accursio utilizza un linguaggio molto aggressivo e denigratorio, manifestando una forte gelosia e invidia verso Teano, che non ha fatto nulla per meritare tali attacchi. Accursio utilizza frasi che minacciano, offendono e umiliano Teano, cercando di controllarla e di renderla dipendente da lui. La frase più tossica è ""Se fossi te, mi ammazzerei"" (n. 4), che manifesta un'aggressività e una violenza molto elevate.",1
